building_id,meter,meter_reading,site_id,square_feet,year_built,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,month,day,hour,weekday,is_weekend,building_age,log_square_feet,log_meter_reading,primary_use_Entertainment/public assembly,primary_use_Food sales and service,primary_use_Healthcare,primary_use_Lodging/residential,primary_use_Manufacturing/industrial,primary_use_Office,primary_use_Other,primary_use_Parking,primary_use_Public services,primary_use_Religious worship,primary_use_Retail,primary_use_Services,primary_use_Technology/science,primary_use_Utility,primary_use_Warehouse/storage
405,0,59.9,3,82200,1916.0,28.3,6.0,17.2,0.0,1016.6,130.0,4.6,6,1,21,2,0,109.0,11.316922746420394,4.109233174715851,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
880,2,64.05,9,157723,1970.0,26.7,0.0,23.9,0.0,1013.6,170.0,2.6,7,13,9,2,0,55.0,11.968601949069916,4.1751562049585145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1132,1,179.928,13,103926,1970.0,22.2,0.0,17.2,0.0,1012.9,180.0,4.6,8,9,6,1,0,55.0,11.551444008583244,5.198099162071125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1077,2,46.625,13,19454,1970.0,16.7,0.0,13.3,0.0,1010.0,340.0,5.1,6,5,3,6,1,55.0,9.875859385418654,3.863357833446865,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,0,686.0,1,139683,1958.0,5.1,0.0,2.9,0.0,991.8,210.0,4.6,2,7,6,6,1,67.0,11.847138007547708,6.532334292222349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1219,0,116.0,13,91316,1970.0,-7.2,0.0,-10.6,0.0,1022.0,170.0,4.1,1,23,15,5,1,55.0,11.42209224859294,4.762173934797756,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
916,0,40.0,9,51778,1970.0,31.1,2.0,15.0,0.0,1010.1,170.0,3.1,6,6,20,0,0,55.0,10.85473994064318,3.713572066704308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1290,1,7292.15,14,200442,1970.0,22.2,0.0,19.4,0.0,1013.8,190.0,4.1,5,31,2,1,0,55.0,12.208285196034096,8.894690830440348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1022,0,70.75,10,84346,1970.0,32.2,0.0,6.1,0.0,1007.9,250.0,4.1,6,8,21,2,0,55.0,11.342694521247967,4.273187854639731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
982,0,97.0,9,373416,1970.0,8.9,0.0,2.8,0.0,1020.4,360.0,4.6,3,19,13,5,1,55.0,12.83045103663777,4.584967478670572,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
336,0,21.31,3,43000,1923.0,12.8,0.0,6.1,0.0,1003.7,320.0,10.3,10,22,10,5,1,102.0,10.66897865021924,3.105035008444441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1285,1,2426.47,14,130067,1970.0,27.2,0.0,16.7,0.0,1016.0,210.0,4.1,7,4,19,0,0,55.0,11.77581266960375,7.794604841695706,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
994,0,0.0,9,108392,1970.0,27.2,0.0,23.9,0.0,1013.9,170.0,1.5,7,26,15,1,0,55.0,11.59351879025683,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
532,0,24.61,3,7133,1970.0,16.1,2.0,0.6,0.0,1028.9,90.0,3.6,4,15,23,4,0,55.0,8.872627365918836,3.242982900211434,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
776,0,68.9333,6,104667,1970.0,23.9,0.0,19.4,0.0,1018.1,350.0,1.5,7,12,5,1,0,55.0,11.558548714994645,4.24754193064955,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
197,0,114.63,2,102856,1970.0,8.3,2.0,-2.8,0.0,1021.6,100.0,3.1,12,18,16,6,1,55.0,11.541094953047072,4.75039543814087,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1122,0,64.559,13,84365,1970.0,10.6,0.0,3.3,0.0,1017.3,200.0,2.1,3,12,11,5,1,55.0,11.34291975581887,4.182950500556125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
900,1,588.0880000000001,9,111623,1970.0,27.2,0.0,22.2,0.0,1009.1,170.0,1.5,8,13,10,5,1,55.0,11.622891359572042,6.378575578264152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
973,0,177.0,9,193960,1970.0,1.7,0.0,-3.3,0.0,1030.7,0.0,0.0,2,5,8,4,0,55.0,12.175412386908205,5.181783550292085,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1182,0,30.0,13,66585,1970.0,6.7,0.0,4.4,13.0,1007.7,130.0,6.2,3,30,11,2,0,55.0,11.106249624221007,3.4339872044851463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
65,0,123.543,0,53130,2001.0,24.4,6.0,22.8,0.0,1016.1,170.0,2.1,8,6,6,5,1,24.0,10.880515841025812,4.824651037800397,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
509,0,37.57,3,10578,1970.0,22.2,0.0,18.9,0.0,1019.1,190.0,4.6,5,28,8,5,1,55.0,9.266626182986776,3.652474772220137,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
964,2,85.4,9,130577,1970.0,33.3,2.0,21.7,0.0,1011.2,130.0,2.1,8,10,3,2,0,55.0,11.779726028342122,4.45898767581001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,0,38.23,3,11651,1970.0,26.7,0.0,16.7,0.0,1017.3,10.0,2.1,8,8,13,0,0,55.0,9.363233118079323,3.669441760221461,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1139,1,3946.42,13,336650,1970.0,20.0,0.0,7.8,0.0,1009.1,180.0,6.2,5,23,11,0,0,55.0,12.726802064413096,8.280817479933306,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1201,0,12.582,13,73597,1970.0,17.8,0.0,0.0,0.0,1010.4,110.0,3.6,5,9,3,0,0,55.0,11.206373130434706,2.6087453866915995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1186,2,2937.5,13,157070,1970.0,1.7,0.0,-2.8,0.0,1006.8,310.0,7.2,2,28,22,6,1,55.0,11.964453211404956,7.985654526052705,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
924,2,698.45,9,252268,1970.0,12.8,0.0,-0.6,0.0,1024.2,150.0,2.1,1,23,20,5,1,55.0,12.43825125748038,6.55029431192244,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
217,1,1362.53,2,282946,2003.0,36.7,4.0,11.7,0.0,1009.0,300.0,2.1,6,27,7,0,0,22.0,12.5530148799345,7.217832204243819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
671,0,2.3,5,7589,1976.0,4.0,0.0,4.0,0.0,1016.1,170.0,1.0,12,29,19,3,0,49.0,8.934586870389676,1.1939224684724346,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
582,0,6.52,4,14542,1920.0,11.7,2.0,6.7,0.0,1024.9,320.0,2.6,3,15,5,1,0,105.0,9.58486505717771,2.017566137961748,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1027,0,50.3801,10,35465,1970.0,0.0,0.0,-1.1,-1.0,1019.2,170.0,4.6,1,16,22,5,1,55.0,10.476329770052423,3.939250937962444,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
685,0,331.3,5,270034,1976.0,11.0,0.0,10.0,0.0,1016.1,240.0,8.2,1,29,22,4,0,49.0,12.506306859208946,5.806038175360548,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
209,3,278.418,2,193294,2006.0,19.4,4.0,-10.0,0.0,1017.7,80.0,2.6,2,24,4,2,0,19.0,12.171972798333163,5.632708868512951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
598,0,43.8425,4,68701,1930.0,12.2,0.0,7.2,0.0,1018.7,160.0,5.7,3,12,12,5,1,95.0,11.137533589868204,3.803156350441032,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
262,0,25.73,2,20804,1999.0,31.1,0.0,21.1,0.0,1009.5,120.0,3.1,8,4,5,3,0,26.0,9.942948621417042,3.285786530150828,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1233,1,629.095,14,43143,1970.0,20.6,2.0,17.8,0.0,1013.6,340.0,2.6,9,2,2,4,0,55.0,10.672298637017064,6.445870601668152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,0,3.93,3,5554,1970.0,10.0,0.0,8.9,-1.0,1020.0,80.0,3.1,3,28,2,0,0,55.0,8.62245370207373,1.5953389880545987,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
360,0,69.19,3,69600,1949.0,28.9,0.0,17.8,0.0,1017.9,70.0,1.5,6,1,16,2,0,76.0,11.150534214035387,4.2512058507423305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,1,5276.29,0,93897,1999.0,23.9,2.0,22.8,0.0,1016.1,210.0,2.1,7,1,10,4,0,26.0,11.449964365714996,8.571167987362793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1328,1,168.07,15,279840,2008.0,25.0,0.0,17.8,0.0,1012.4,230.0,3.1,7,22,11,4,0,17.0,12.5419768637166,5.130312830348875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
565,0,4.5,4,15326,1954.0,10.6,0.0,6.7,0.0,1020.2,0.0,0.0,12,30,6,4,0,71.0,9.637371257998907,1.7047480922384253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
634,0,0.1675,4,4000,1910.0,21.1,0.0,11.1,0.0,1019.4,280.0,5.1,9,24,1,5,1,115.0,8.294299608857235,0.1548647105609153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1311,3,48.894,14,66794,1970.0,26.1,0.0,17.2,0.0,1011.9,230.0,2.6,8,6,0,5,1,55.0,11.109383506423912,3.909900755047045,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
97,0,594.169,0,187647,2007.0,28.9,0.0,23.9,0.0,1012.1,230.0,5.1,8,31,20,2,0,18.0,12.142323146366214,6.388845398829165,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1229,1,574.738,14,27646,1970.0,28.3,2.0,15.6,0.0,1014.5,310.0,3.1,10,19,21,2,0,55.0,10.227272501968187,6.355652696104085,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
531,0,9.04,3,68203,1970.0,4.4,0.0,3.3,0.0,1022.0,40.0,3.1,1,8,10,4,0,55.0,11.130258493138042,2.306577114263583,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
205,0,101.62,2,60086,2001.0,24.4,0.0,-2.8,0.0,1009.0,250.0,2.6,4,27,1,2,0,24.0,11.003548790969342,4.631032845513819,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
895,0,49.0,9,55087,1970.0,17.8,0.0,10.6,0.0,1017.6,170.0,3.1,12,2,18,4,0,55.0,10.916687185578304,3.912023005428146,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1368,0,185.125,15,199037,1949.0,-2.8,2.0,-7.2,0.0,1009.4,0.0,0.0,4,9,2,5,1,76.0,12.201251040250956,5.226418491004173,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
666,0,2.5,5,12045,1976.0,4.0,0.0,2.0,0.0,1016.1,90.0,7.2,12,3,20,5,1,49.0,9.396487933603666,1.252762968495368,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
997,2,67.1,9,38173,1970.0,21.1,0.0,18.9,0.0,1009.9,0.0,0.0,3,18,16,4,0,55.0,10.549909934589838,4.220977213155467,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
269,0,94.91,2,809530,1958.0,25.6,0.0,-5.6,0.0,1011.3,170.0,2.6,3,6,2,6,1,67.0,13.60421034661056,4.563410251739859,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,0,216.4,1,34455,1907.0,13.0,0.0,9.7,0.0,1019.5,270.0,3.1,5,16,23,0,0,118.0,10.447438426733946,5.381738974687109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
523,0,15.97,3,9726,1970.0,34.4,0.0,22.2,0.0,1018.6,210.0,5.7,7,18,19,0,0,55.0,9.18266080286944,2.831447079246135,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,0,56.3,1,64723,1960.0,11.6,0.0,5.0,0.0,1027.1,50.0,3.6,10,6,8,3,0,65.0,11.0778873545197,4.048300623720694,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
617,0,568.374,4,182943,1963.0,15.0,2.0,10.0,0.0,1015.8,270.0,4.6,6,22,6,2,0,62.0,12.116935374063695,6.344537511700935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,1,0.0,0,27000,2010.0,25.6,4.0,18.9,0.0,1025.1,130.0,1.5,12,27,16,1,0,15.0,10.203629181337648,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
893,2,3.05,9,47191,1970.0,27.2,0.0,24.4,0.0,1015.7,170.0,3.1,9,23,16,4,0,55.0,10.761979665682912,1.3987168811184478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
864,0,80.6496,8,16584,1970.0,27.2,4.0,18.3,0.0,1017.9,50.0,5.7,10,19,15,2,0,55.0,9.716253951381152,4.402436920445503,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
32,0,494.856,0,48392,2005.0,26.1,4.0,24.4,0.0,1016.9,0.0,0.0,9,15,13,3,0,20.0,10.787110454145898,6.206285561992523,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
933,2,18.3,9,8525,1970.0,25.6,0.0,23.3,0.0,1013.8,170.0,2.1,6,16,7,3,0,55.0,9.050875597325156,2.96010509591084,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1191,0,403.859,13,192152,1970.0,2.2,2.0,-1.7,0.0,1013.1,230.0,4.1,2,27,6,5,1,55.0,12.166047208673607,6.003538858340755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,1,51.1702,2,9309,1970.0,33.3,6.0,16.1,0.0,1011.4,110.0,4.1,7,20,6,2,0,55.0,9.138844370271112,3.954511450647808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
782,0,436.8,6,129344,1970.0,20.6,2.0,17.2,0.0,1015.9,360.0,1.5,9,2,6,4,0,55.0,11.770238532054536,6.081762185088762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1308,2,596.5,14,62279,1970.0,-1.1,0.0,-5.0,0.0,1013.6,0.0,0.0,1,31,10,6,1,55.0,11.039395625947934,6.392754283805666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
997,1,140.533,9,38173,1970.0,32.2,0.0,21.7,0.0,1012.7,150.0,3.6,7,15,2,4,0,55.0,10.549909934589838,4.952532905440477,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1078,2,250.0,13,80438,1970.0,6.1,0.0,0.0,0.0,1020.6,10.0,3.1,5,1,9,6,1,55.0,11.295254412183258,5.525452939131784,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1287,1,353.62,14,60582,1970.0,-5.0,0.0,-11.7,0.0,1023.0,270.0,3.6,1,20,9,2,0,55.0,11.011769604649244,5.871046793628842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1090,0,756.3489999999999,13,305047,1970.0,17.8,2.0,13.3,0.0,1017.9,0.0,0.0,7,16,9,5,1,55.0,12.62822442025626,6.629824177578685,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
421,0,26.34,3,11274,1970.0,12.8,4.0,8.3,0.0,1017.1,190.0,7.2,3,31,9,3,0,55.0,9.33034316437088,3.308350831295804,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
909,0,158.0,9,66121,1970.0,32.2,4.0,21.7,0.0,1011.6,140.0,4.6,6,9,22,3,0,55.0,11.099256799511377,5.068904202220232,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221,3,0.0,2,204349,1993.0,25.0,0.0,21.7,8.0,1009.6,150.0,5.1,9,7,13,2,0,32.0,12.227589488992423,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
874,0,418.0,9,181805,1970.0,21.7,0.0,13.9,0.0,1012.8,170.0,2.6,4,15,0,4,0,55.0,12.110695463481248,6.037870919922137,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
889,1,276.213,9,126077,1970.0,25.6,0.0,23.9,0.0,1016.2,150.0,2.6,6,25,12,5,1,55.0,11.744656042021726,5.62478616376299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
709,0,3.8,5,23067,1976.0,5.0,0.0,5.0,0.0,1016.1,100.0,5.1,1,17,15,6,1,49.0,10.046201654735302,1.5686159179138452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
524,0,215.19,3,134114,1970.0,31.1,0.0,17.8,0.0,1020.0,330.0,3.6,7,19,19,1,0,55.0,11.806452919837527,5.376157650666373,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
62,0,566.252,0,42731,2001.0,25.0,4.0,23.3,0.0,1017.9,110.0,1.5,7,16,10,5,1,24.0,10.662703333065778,6.340803649436018,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1387,0,154.575,15,187041,1973.0,2.2,0.0,1.1,0.0,1020.3,70.0,2.1,11,18,0,4,0,52.0,12.13908846954864,5.047127930455281,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
417,0,136.44,3,69600,1978.0,4.4,0.0,3.9,0.0,1021.7,10.0,2.1,1,8,7,4,0,47.0,11.150534214035387,4.923187458235946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,0,203.13,0,76257,2007.0,24.4,0.0,22.8,-1.0,1019.1,160.0,2.1,7,3,2,6,1,18.0,11.241877606998932,5.3187570457854925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1387,0,185.475,15,187041,1973.0,0.6,0.0,-10.6,0.0,1026.5,260.0,2.6,4,10,17,6,1,52.0,12.13908846954864,5.228297181841227,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1101,0,29.07,13,71936,1970.0,18.3,2.0,12.2,0.0,1012.0,0.0,0.0,7,4,10,0,0,55.0,11.18354601496224,3.4035279970004377,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
68,0,121.837,0,487433,2007.0,24.4,0.0,23.3,0.0,1016.1,140.0,1.5,9,14,10,2,0,18.0,13.09691017563933,4.810858273262026,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
96,1,5867.24,0,200933,2006.0,30.6,6.0,24.4,0.0,1019.0,150.0,5.7,7,5,0,1,0,19.0,12.210731774910895,8.677310038222,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
910,1,247.692,9,60096,1970.0,17.8,0.0,15.6,0.0,1016.9,320.0,1.5,4,22,8,4,0,55.0,11.003715202472089,5.516215183022179,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
588,0,44.025,4,21866,1911.0,8.3,0.0,2.8,0.0,1018.2,70.0,2.6,11,18,7,4,0,114.0,9.992733930050322,3.80721789106202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1241,3,0.84,14,194188,1970.0,2.8,0.0,-6.7,0.0,1005.5,280.0,7.2,11,21,12,0,0,55.0,12.17658719059865,0.6097655716208943,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
971,0,245.0,9,301307,1970.0,19.4,0.0,12.2,0.0,1024.3,0.0,0.0,11,26,23,5,1,55.0,12.615888276375596,5.5053315359323625,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
728,0,4.2,5,30300,1966.0,17.0,0.0,13.0,0.0,1016.1,180.0,5.1,9,12,2,0,0,59.0,10.318935994253192,1.6486586255873816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
350,0,55.62,3,83800,1944.0,19.4,4.0,9.4,0.0,1020.3,220.0,2.6,5,20,0,4,0,81.0,11.3362002195732,4.036362279683754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,0,0.0,0,116607,1975.0,23.3,0.0,18.9,0.0,1014.6,50.0,8.8,4,15,23,4,0,50.0,11.666573161179576,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
755,1,0.0731,6,42129,1970.0,22.8,0.0,18.9,0.0,1012.0,190.0,3.6,10,21,1,4,0,55.0,10.648515354973062,0.0705516559509447,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1349,1,0.0,15,7919,1970.0,-5.6,0.0,-15.0,0.0,1030.1,350.0,2.1,4,6,0,2,0,55.0,8.977146484808472,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
791,0,1083.46,7,150695,1970.0,1.9,0.0,-0.6,0.0,1019.4,280.0,3.6,11,26,17,5,1,55.0,11.923019841462056,6.988837446230336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
574,0,62.691,4,56343,1905.0,15.6,0.0,11.7,0.0,1019.2,280.0,5.1,8,29,14,0,0,120.0,10.939231036425246,4.1540432653119845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1016,0,26.4,10,10103,1970.0,11.1,0.0,-1.7,0.0,1009.6,160.0,6.2,3,21,7,0,0,55.0,9.220686664030326,3.310543013394025,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
836,0,15.5833,8,8168,1970.0,20.6,4.0,5.6,0.0,1024.4,80.0,3.1,2,14,18,6,1,55.0,9.00810178134187,2.8083961648842206,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
220,3,8.7921,2,122592,1971.0,18.9,0.0,5.0,0.0,1007.7,240.0,2.1,4,10,11,6,1,54.0,11.716625204606236,2.2815759381361245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1198,0,40.233,13,85164,1970.0,-17.2,0.0,-23.9,0.0,1038.5,310.0,4.6,2,13,5,5,1,55.0,11.352345830294675,3.7192389066232825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1079,1,0.0,13,14185,1970.0,1.7,0.0,-13.3,0.0,1020.7,150.0,5.7,4,9,19,5,1,55.0,9.560010841762033,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1083,0,233.022,13,100813,1970.0,21.1,8.0,15.6,-1.0,1011.2,240.0,4.6,5,31,18,1,0,55.0,11.521032513864126,5.455415128032389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1322,1,91.1682,14,166489,1970.0,10.0,0.0,4.4,-1.0,1018.4,110.0,1.5,3,14,1,0,0,55.0,12.0226905265389,4.523615168683923,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
760,0,211.267,6,49990,1970.0,23.3,0.0,21.7,-1.0,1017.8,110.0,2.6,8,3,10,2,0,55.0,10.819598268208338,5.357844916212589,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
430,0,53.83,3,23918,1970.0,27.8,4.0,20.6,0.0,1024.5,80.0,2.1,8,28,15,6,1,55.0,10.082428401170604,4.004237489415957,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1226,0,41.2289,14,27995,1970.0,25.0,4.0,14.4,0.0,1019.2,80.0,4.6,9,3,20,5,1,55.0,10.23981692180943,3.743104820773308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
498,0,36.33,3,14842,1970.0,26.7,0.0,20.0,0.0,1009.2,0.0,0.0,7,8,8,4,0,55.0,9.605283652624763,3.619797292926493,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
884,0,37.0,9,38598,1970.0,19.4,0.0,15.0,0.0,1014.9,0.0,0.0,10,3,6,0,0,55.0,10.560981648381585,3.6375861597263857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1211,0,60.377,13,94988,1970.0,-17.8,0.0,-22.8,0.0,1029.4,310.0,5.1,1,18,20,0,0,55.0,11.461516374404876,4.117035172141799,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1309,0,49.47,14,58041,1970.0,25.6,0.0,13.3,0.0,1020.6,340.0,3.6,9,5,17,0,0,55.0,10.968922165398224,3.921379100352171,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1130,0,1913.91,13,280225,1970.0,18.9,0.0,15.6,-1.0,1009.4,80.0,4.1,5,24,5,1,0,55.0,12.543351699443908,7.557425903121301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
319,0,21.17,3,13100,1929.0,-1.7,0.0,-12.2,0.0,1017.1,150.0,2.1,2,12,22,4,0,96.0,9.48044384215367,3.09874002362822,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
880,0,142.28,9,157723,1970.0,21.1,0.0,5.0,0.0,1018.0,150.0,3.6,4,6,2,2,0,55.0,11.968601949069916,4.964800757752457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1386,2,1084.24,15,82035,1975.0,10.0,0.0,7.8,-1.0,1005.0,300.0,4.1,6,8,13,2,0,50.0,11.314913454293624,6.989556439670537,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,1,130.93200000000002,2,131797,1968.0,26.1,2.0,-0.6,0.0,1011.6,110.0,4.1,2,17,19,2,0,57.0,11.789025726428582,4.882286638335089,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1375,1,5.0005,15,115288,1957.0,-7.8,0.0,-8.9,0.0,1038.5,0.0,0.0,12,26,2,0,0,68.0,11.655197298410217,1.791842799089359,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
96,1,6120.5,0,200933,2006.0,30.6,2.0,21.7,0.0,1019.1,100.0,3.6,7,26,14,1,0,19.0,12.210731774910895,8.71956244351397,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1207,0,144.545,13,74443,1970.0,15.6,0.0,12.2,0.0,1018.9,0.0,0.0,10,2,5,6,1,55.0,11.217802443863857,4.980485317145372,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
954,2,0.0,9,305224,1970.0,19.4,4.0,18.3,0.0,1018.5,0.0,0.0,5,15,3,6,1,55.0,12.628804488537057,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
474,0,15.81,3,10151,1966.0,15.0,0.0,15.0,0.0,1020.7,200.0,2.6,11,3,5,3,0,59.0,9.225426009394225,2.8219739474205245,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
369,0,25.92,3,6431,1970.0,22.8,2.0,20.0,0.0,1013.6,360.0,2.6,6,24,11,4,0,55.0,8.769040810858803,3.2928695047765277,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1030,3,139.13299999999998,11,68030,1970.0,16.5,0.0,10.0,0.0,1004.8,290.0,4.6,10,19,3,2,0,55.0,11.127718762628396,4.942591971644893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
739,0,27.4,5,137046,1966.0,11.0,0.0,10.0,0.0,1016.1,170.0,2.1,10,26,5,2,0,59.0,11.828079211670111,3.3463891451671604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
661,0,4.7860000000000005,5,7427,1976.0,12.0,0.0,12.0,0.0,1016.1,300.0,3.6,12,8,16,3,0,49.0,8.913011922472597,1.7554412065539435,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
744,0,14.8,5,48642,1919.0,8.0,0.0,7.0,0.0,1016.1,350.0,3.6,7,6,3,2,0,106.0,10.79226319236964,2.760009940032921,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
766,0,41.9,6,64818,1970.0,17.8,0.0,-3.3,0.0,1016.8,190.0,6.7,3,22,22,1,0,55.0,11.079354049239294,3.758871825933971,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
810,0,2.0833,8,3729,1970.0,21.1,4.0,17.8,0.0,1012.6,320.0,1.5,5,23,10,0,0,55.0,8.224163512637862,1.126000451986976,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
